AN EXAMPLE CHANGE meeting	sequence	date	type	speaker	statement	newcode	mem_num
201601	236	2016-01-27	meeting	MESTER	Thank you.	92.0	999.0
201601	237	2016-01-27	meeting	YELLEN	Thank you very much.	92.0	65.0
201601	238	2016-01-27	meeting	YELLEN	Governor Powell.	92.0	65.0
201601	239	2016-01-27	meeting	POWELL	Thank you, Madam Chair, and let me briefly, offer the basis for my support for this change.	92.0	104.0
201601	240	2016-01-27	meeting	POWELL	I support it for three reasons.	92.0	104.0
201601	241	2016-01-27	meeting	POWELL	First, the change is an important, even fundamental, one in the sense that it rises to the level of inclusion in the consensus statement.	92.0	104.0
201601	242	2016-01-27	meeting	POWELL	The question of whether the 2 percent medium-term objective is a ceiling or a goal, with a symmetric loss function focused on it, is a critical one, particularly today—when inflation has undershot the target since the crisis, including almost every single month of my four years here at the Board.	92.0	104.0
201601	243	2016-01-27	meeting	POWELL	Second, as the meeting that Governor Fischer referred to earlier showed, Committee participants have broadly agreed that the loss function is symmetric.	92.0	104.0
201601	244	2016-01-27	meeting	POWELL	And, third, the proposed language, as Loretta indicated, has been the result of extensive consultation and now attracts the support of nearly all.	92.0	104.0
201601	245	2016-01-27	meeting	POWELL	And for those reasons, I am happy to support the language.	92.0	104.0
201601	246	2016-01-27	meeting	POWELL	Thank you, Madam Chair.	92.0	104.0
201601	247	2016-01-27	meeting	YELLEN	Thank you very much.	92.0	65.0
201601	248	2016-01-27	meeting	YELLEN	Governor Tarullo.	92.0	65.0
201601	249	2016-01-27	meeting	TARULLO	Thank you, Madam Chair.	92.0	97.0
201601	250	2016-01-27	meeting	TARULLO	As some of you have probably noticed, I have abstained from voting on this statement since it was introduced in January 2012 in part, as I have stated for the record in each of the past four years, on the ground that it really didn’t communicate much that gave useful insight into how the FOMC would approach its policy decisions.	92.0	97.0
201601	251	2016-01-27	meeting	TARULLO	In part, though, I abstained because certain expectations I had been given regarding language that would be included in the original statement were confounded at that time.	92.0	97.0
201601	252	2016-01-27	meeting	TARULLO	Experience over those four years hasn’t really changed my mind as to how useful the statement is in communicating how we go about making our policy decisions.	92.0	97.0
201601	253	2016-01-27	meeting	TARULLO	As I anticipated at the time, in actual decisionmaking, everybody pretty much, I think, takes his or her own reading or interpretation of the statement.	92.0	97.0
201601	254	2016-01-27	meeting	TARULLO	However, it is not a bad thing to have even a high-level expression of consensus as to the FOMC’s longer-range goals, and there does come a point when it is probably not too productive to continue to abstain.	92.0	97.0
201601	255	2016-01-27	meeting	TARULLO	This seems to me such a point, particularly in light of the helpful changes that Chair Yellen, Governors Fischer and Powell, and Presidents Mester and Williams have worked out.	92.0	97.0
201601	256	2016-01-27	meeting	TARULLO	And although this change is not directed at the issue that was in play back in late 2011, I think it is noteworthy, in light of recent experience and current circumstances.	92.0	97.0
201601	257	2016-01-27	meeting	TARULLO	So I will vote for the statement today.	92.0	97.0
201601	258	2016-01-27	meeting	TARULLO	I now want to add one thought, though.	92.0	97.0
201601	259	2016-01-27	meeting	TARULLO	We don’t have a lot of expressions of agreement on the Committee.	92.0	97.0
201601	260	2016-01-27	meeting	TARULLO	The statement expresses, albeit at a very high level, an agreement, despite some nontrivial differences that lie beneath it.	92.0	97.0
201601	261	2016-01-27	meeting	TARULLO	President Williams, captured this well in his introductory remarks.	92.0	97.0
201601	262	2016-01-27	meeting	TARULLO	I think it is institutionally important for us to project an ability to agree, even if only at a fairly high level, and that is why I abstained rather than dissented over each of the past several years.	92.0	97.0
201601	263	2016-01-27	meeting	TARULLO	And that is why I have gone out of my way in the past four years not to highlight publicly my points of difference with the statement.	92.0	97.0
201601	264	2016-01-27	meeting	TARULLO	I also appreciate the fact that so far as I am aware, none of you has tried to argue publicly that the statement compels or justifies a particular policy outcome.	92.0	97.0
201601	265	2016-01-27	meeting	TARULLO	There is plenty of room to interpret the statement in a variety of ways, as we have de facto done in our policymaking.	92.0	97.0
201601	266	2016-01-27	meeting	TARULLO	And I suspect many of you, like me, would be happier if it were drafted somewhat differently.	92.0	97.0
201601	267	2016-01-27	meeting	TARULLO	Indeed, I am not sure the language being added is exactly the way I would have phrased the point.	92.0	97.0
201601	268	2016-01-27	meeting	TARULLO	The problem, of course, is that we would differ on what those differences should be.	92.0	97.0
201601	269	2016-01-27	meeting	TARULLO	I think we should recognize the compromises that are inevitable, salute the work the subcommittee has done, endorse the statement, and then refrain from trying to highlight the differences rather than the admittedly high level of agreement.	92.0	97.0
201601	270	2016-01-27	meeting	TARULLO	Thank you, Madam Chair.	92.0	97.0
201601	271	2016-01-27	meeting	YELLEN	Thank you very much.	92.0	65.0
201601	272	2016-01-27	meeting	YELLEN	President Bullard.	92.0	65.0
201601	273	2016-01-27	meeting	BULLARD	Thank you, Madam Chair.	92.0	94.0
201601	274	2016-01-27	meeting	BULLARD	I’m opposed to this portion of the changes to the Statement of Longer-Run Goals and Monetary Policy Strategy.	92.0	94.0
201601	275	2016-01-27	meeting	BULLARD	My opposition centers on the extra sentence being added to the statement, which reads, “The Committee would be concerned if inflation were running persistently above or below this objective.”	92.0	94.0
201601	276	2016-01-27	meeting	BULLARD	In my view, this sentence is inappropriately backward looking.	92.0	94.0
201601	277	2016-01-27	meeting	BULLARD	A basic tenet of modern inflation targeting is that it is the inflation forecast that is critically important, not recent misses of inflation from target that were caused by unpredictable shocks that hit the economy.	92.0	94.0
201601	278	2016-01-27	meeting	BULLARD	Because this is a statement of longer-run goals, this sentence should appropriately reflect this basic tenet of inflation targeting.	92.0	94.0
201601	279	2016-01-27	meeting	BULLARD	A rewrite that would accomplish this would be simple:  “The Committee would be concerned if inflation were expected to run persistently above or below this objective.”	92.0	94.0
201601	280	2016-01-27	meeting	BULLARD	I communicated my concerns to the communications subcommittee, but I was unable to persuade the subcommittee to change the language.	92.0	94.0
201601	281	2016-01-27	meeting	BULLARD	Because I regard this as a matter of fundamental importance for this Committee, I’m dissenting on the adoption of this statement as written.	92.0	94.0
201601	282	2016-01-27	meeting	BULLARD	Part of my concern is that this statement of longer-run goals is quasi-constitutional in nature and that language introduced today will likely be very persistent into the future.	92.0	94.0
201601	283	2016-01-27	meeting	BULLARD	I therefore think that it is even more important to get this language correct than it is for other Committee statements.	92.0	94.0
201601	284	2016-01-27	meeting	BULLARD	I want to now point out three areas in which I see this new sentence as inconsistent with Committee statements and actual practice.	92.0	94.0
201601	285	2016-01-27	meeting	BULLARD	One is in the staff’s characterizations of optimal monetary policy.	92.0	94.0
201601	286	2016-01-27	meeting	BULLARD	A second is in the current Committee communication regarding the inflation outlook and future policy decisions.	92.0	94.0
201601	287	2016-01-27	meeting	BULLARD	And the third is in past Committee behavior during an era in which inflation was persistently higher than desired.	92.0	94.0
201601	288	2016-01-27	meeting	BULLARD	Let me begin with the staff’s characterizations of optimal monetary policy.	92.0	94.0
201601	289	2016-01-27	meeting	BULLARD	The current version of Tealbook B, page 8, provides the Committee with results of an optimal control exercise that projects inflation through 2021.	92.0	94.0
201601	290	2016-01-27	meeting	BULLARD	The optimal control projections for inflation are below our 2 percent target until 2020; in addition, actual inflation has been below target for several years in the past.	92.0	94.0
201601	291	2016-01-27	meeting	BULLARD	Yet, at least under the assumptions behind the optimal control exercise, this is the very best policy that can be pursued by this Committee.	92.0	94.0
201601	292	2016-01-27	meeting	BULLARD	If the Committee adopted this approach to policy, then it would not be particularly concerned that inflation had been below target in the past.	92.0	94.0
201601	293	2016-01-27	meeting	BULLARD	That outcome would be chalked up to shocks that hit the economy in the past, and the Committee would take the effects of those shocks on board and map out a strategy to move inflation back to target over several years.	92.0	94.0
201601	294	2016-01-27	meeting	BULLARD	To me, this type of optimal policy calculation lays out a dichotomy compared with the backward-looking sentence being proposed for the statement of longer-run goals.	92.0	94.0
201601	295	2016-01-27	meeting	BULLARD	Let me now turn to the current Committee communication.	92.0	94.0
201601	296	2016-01-27	meeting	BULLARD	The Committee’s official statements on monetary policy in recent quarters have stressed the idea that the Committee needs to be reasonably confident that inflation will return to target over the forecast horizon.	92.0	94.0
201601	297	2016-01-27	meeting	BULLARD	This is a forward-looking criterion that I think contrasts with the backward-looking sentence being proposed for the statement of longer-run goals.	92.0	94.0
201601	298	2016-01-27	meeting	BULLARD	Finally, let me turn to the past behavior of the Committee.	92.0	94.0
201601	299	2016-01-27	meeting	BULLARD	During the period from 2003 to 2008, inflation routinely ran in excess of 2 percent.	92.0	94.0
201601	300	2016-01-27	meeting	BULLARD	Naturally, the Committee and the Chair at the time were constantly asked about this situation.	92.0	94.0
201601	301	2016-01-27	meeting	BULLARD	My general characterization of the response is that the Committee stressed that the factors that were keeping inflation relatively high were likely temporary, and that, under the policy in place at the time, the Committee expected inflation to return to lower, more normal levels.	92.0	94.0
201601	302	2016-01-27	meeting	BULLARD	Again, this was a forward-looking argument.	92.0	94.0
201601	303	2016-01-27	meeting	BULLARD	In the event, inflation did not continue to rise but instead moved lower, and an era of inflation misses on the high side ended.	92.0	94.0
201601	304	2016-01-27	meeting	BULLARD	This historical experience suggests to me behavior of the Committee that would be difficult to reconcile with the new sentence being proposed for the statement of longer-run goals.	92.0	94.0
201601	305	2016-01-27	meeting	BULLARD	In summary, putting the new sentence in the statement of longer-run goals this way will, in my opinion, put a burden on the Committee’s future communication as financial market participants seek to reconcile the new language with the reality that it must be the inflation forecast that really matters for the future direction of monetary policy.	92.0	94.0
